











who,color,heading,xcor,ycor,shape,label,label-color,breed,hidden?,size,pen-size,pen-mode,sturcbo?,rturcbo?,stakeholder?,sown-pref,sown-power,sown-eu,scbo-pref,scbo-power,scbo-eu,stemp-eu,regulator?,rown-pref,rown-power,rown-eu,rcbo-pref,rcbo-power,rcbo-eu,rtemp-eu,scboprefrange1,scboprefrange2,scboprefrange3,scboprefrange4,scboprefrange5,scboprefrange6,scboprefrange7,scboprefrange8,scboprefrange9,scboprefrange10,rcboprefrange1,rcboprefrange2,rcboprefrange3,rcboprefrange4,rcboprefrange5,rcboprefrange6,rcboprefrange7,rcboprefrange8,rcboprefrange9,rcboprefrange10,own-pref,own-power,out-links,in-links,ideo,idatt,ave-id,id2,pref,tpreference,power,prox,proximity,turcbo,salience,im,pent,message,minlen,ran,temp-eu,minpref,own-eu,cbo-pref,cbo-power,cbo-eu,prefrange1,prefrange2,prefrange3,prefrange4,prefrange5,prefrange6,prefrange7,prefrange8,prefrange9,prefrange10,cboprefrange1,cboprefrange2,cboprefrange3,cboprefrange4,cboprefrange5,cboprefrange6,cboprefrange7,cboprefrange8,cboprefrange9,cboprefrange10,projoim
4879,0,0,-118.4783359,34.2754902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.566921448652835,0.144556042383,0,0,68.02458508962299,65.42212658066069,0,0,34.566921448652835,1.2830260635714998,0.144556042383,26.94171414759144,0.03711716316644978,1,0.03711716316644978,0.017467689012086892,0,0,0,42,0,0,14.4556042383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4828,0,0,-118.2178882,34.1446406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.329606821770895,0.20777902158,0,0,48.903532612170196,45.51317935095318,0,0,28.329606821770895,3.157627691310105,0.20777902158,8.971800855349382,0.11146034292588605,1,0.11146034292588605,0.008361919651971582,0,0,0,15,0,0,20.777902158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5879,0,0,-117.7629526,33.9869372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.43648214289644,0.62171626826,0,0,59.59181592665777,54.332634333992,0,0,68.43648214289644,56.487698168152,0.62171626826,1.2115289587331992,0.8254032995180087,1,0.8254032995180087,0.12922955526772253,0,0,0,7,0,0,62.171626826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3859,0,0,-118.0163963,34.1260946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.98086829809052,0.20015737358,0,0,69.99408720966052,66.49467848869446,0,0,45.98086829809052,11.70997444780159,0.20015737358,3.926641215406143,0.25467058107486584,1,0.25467058107486584,0.022437815828579157,0,0,0,35,0,0,20.015737358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5739,0,0,-117.6937137,34.0226824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.19332898429002,0.0449808864218,0,0,52.23937222452285,55.81543500207057,0,0,45.19332898429002,15.623886529147052,0.0449808864218,2.892579186361848,0.3457122296650947,1,0.3457122296650947,0.03772999455556476,0,0,0,88,0,0,4.49808864218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5269,0,0,-118.1558981,34.0488582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.33473226524532,0.217192966718,0,0,63.1468226496214,64.13214038465927,0,0,44.33473226524532,10.878556965109736,0.217192966718,4.075424011423385,0.2453732414583138,1,0.2453732414583138,0.03770588581910661,0,0,0,73,0,0,21.719296671800002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5257,0,0,-118.0777331,34.0670302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.32361929158866,0.0525115569698,0,0,50.68688937863295,55.518200440769654,0,0,113.32361929158866,193.92961968185958,0.0525115569698,0.5843543625646015,1.7112903814240765,1,1.7112903814240765,0.07626076657940022,0,0,0,99,0,0,5.25115569698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0,0,-117.9054755,34.1240163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.04164035469181,0.0,0,0,77.90759557688575,70.51683601919719,0,0,48.04164035469181,12.282539409540565,0.0,3.9113768539895797,0.2556644469018643,1,0.2556644469018643,0.0015999999999999999,0,0,0,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,0,0,-117.9669297,33.8924362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.01791317040263,0.219043510188,0,0,67.82216510882171,70.83994859793954,0,0,41.01791317040263,4.592315411233092,0.219043510188,8.931858876694365,0.11195877742865713,1,0.11195877742865713,0.04282130079524101,0,0,0,98,0,0,21.9043510188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3032,0,0,-118.4269187,34.0496975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.39992270722009,0.638083718672,0,0,61.866454526674296,57.37980907400687,0,0,30.39992270722009,1.0396884040505634,0.638083718672,29.23945538757941,0.03420036340433306,1,0.03420036340433306,0.009188269675220266,0,0,0,17,0,0,63.808371867199995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
